9,443003,0,3,2,1,1753,43,3850,12,6948,1
22,185681,2024,1,1,1,13300,16,1800,9,6896,1
23,20584,0,1,1,1,3450,11,3450,11,6884,0
25,205651,500,1,1,1,4025,21,700,4,7932,0
36,123759,0,4,1,1,50572,23,2500,5,7865,1
43,60313,0,1,1,1,10000,26,3250,9,7829,1
44,619393,0,3,1,1,15008,14,0,0,7819,1
46,288865,967,1,1,1,23600,14,2000,4,6884,1
51,108137,0,1,1,1,6368,5,6368,5,6844,0
60,95118,0,3,1,1,23188,23,2200,7,6865,1
64,362642,0,1,1,1,28079,8,0,0,6835,0
66,53914,0,3,1,1,33767,45,5550,29,6826,1
74,550367,0,3,1,1,12500,13,50,1,7801,0
90,609477,0,3,1,1,21422,22,1200,8,6820,0
97,185549,0,5,1,1,110859,39,2950,16,6778,1
109,96627,1182,1,1,3,49059,26,2300,9,6738,1
114,298911,0,1,1,1,8550,11,2550,8,7714,1
115,124198,0,5,1,1,66330,23,4833,10,7710,0
117,295638,0,1,1,1,5422,20,818,2,7700,1
120,969559,0,1,1,1,2500,3,1000,2,7718,1
124,205126,0,5,1,1,126630,45,2250,10,7668,1
129,602064,0,5,1,1,194753,26,2250,10,7652,1
130,213150,0,4,1,1,56308,41,5200,14,7645,1
138,259484,1776,1,1,1,19172,26,7172,23,6723,1
154,930410,0,5,1,1,211284,18,2250,6,7640,1
155,298121,0,5,1,1,60808,20,500,1,7640,0
165,152945,0,1,1,1,18604,6,3604,2,7598,1
170,402874,0,5,1,1,74800,15,0,0,7582,1
171,370941,0,4,1,1,44615,16,0,0,7577,1
175,352508,0,3,1,1,23740,6,1000,2,7563,1
176,149285,0,1,1,1,15656,13,3250,6,7561,1
178,451673,0,4,1,1,43533,19,900,4,7575,1
190,707079,0,4,1,1,57173,40,3450,12,7523,1
192,410795,0,5,1,1,73679,31,0,0,7514,0
194,123516,0,5,1,1,240544,31,500,2,7507,1
195,143080,733,4,1,1,44373,38,3928,17,7575,1
196,386061,0,5,1,1,107813,24,0,0,7500,1
205,28621,0,2,1,1,13878,20,1400,10,7479,1
210,95989,0,5,1,1,92159,30,1329,4,7518,1
214,201346,0,5,1,1,99612,34,600,4,7463,1
