7,84914,0,3,1,1,27482,25,0,0,6994,0
31,177926,0,3,1,1,20797,13,0,0,7886,0
33,276571,0,4,1,1,42044,23,0,0,7872,0
45,121260,0,3,1,1,18493,18,0,0,7808,0
57,75971,0,4,1,1,34339,14,0,0,6869,0
59,38077,0,3,1,1,34024,8,0,0,6837,0
61,134457,0,3,1,1,15588,14,0,0,6861,0
68,83237,0,4,1,1,35287,18,0,0,6837,0
73,252386,0,4,1,1,39787,13,0,0,7787,0
76,123867,0,3,1,1,25308,17,0,0,7759,0
78,129871,0,3,1,1,15776,22,0,0,7752,0
80,111157,0,4,1,1,32883,19,0,0,7771,0
100,102062,0,4,1,1,44247,16,0,0,6758,0
113,181019,0,3,1,1,18415,15,0,0,7714,0
118,67018,0,3,1,1,23260,25,0,0,7698,0
127,77699,0,4,1,1,42775,13,0,0,7654,0
139,129298,0,4,1,1,29099,15,0,0,6722,0
146,126787,0,4,1,1,35021,17,0,0,6701,0
147,41547,0,3,1,1,16857,17,0,0,6697,0
151,84631,0,3,1,1,20415,17,0,0,6736,0
158,220081,0,4,1,1,52574,21,500,1,7626,0
159,212976,0,3,1,1,19926,12,0,0,7624,0
163,69110,0,3,1,1,18500,19,0,0,7598,0
177,120941,0,4,1,1,42301,21,0,0,7588,0
188,49885,0,3,1,1,23640,17,0,0,7533,0
189,89999,0,3,1,1,11694,13,0,0,7530,0
201,108341,0,3,1,1,19670,21,0,0,7488,0
219,114356,0,4,1,1,27308,14,0,0,7456,0
223,143481,0,4,1,1,45891,15,0,0,7437,0
228,193976,0,3,1,1,10849,14,0,0,7416,0
233,153747,0,5,1,1,58689,15,0,0,7409,0
246,227881,0,4,1,1,41186,13,0,0,7369,0
256,87293,0,3,1,1,21584,17,1050,2,7406,0
259,236274,0,5,1,1,61515,12,0,0,7375,0
291,62998,0,2,1,1,11326,24,0,0,7253,0
293,45586,0,4,1,1,37459,15,0,0,7246,0
299,141813,0,4,1,1,39743,14,0,0,7254,0
301,238868,0,3,1,1,20521,16,0,0,7220,0
308,125465,0,3,1,1,14750,9,0,0,7206,0
314,179433,0,4,1,1,30476,15,0,0,7187,0
324,84700,0,3,1,1,13544,17,0,0,7162,0
328,50325,0,3,1,1,11930,14,0,0,7155,0
330,73849,0,2,1,1,11793,21,0,0,7250,0
337,133002,0,3,1,1,15672,21,150,1,7117,0
341,105166,1374,4,1,1,37663,22,0,0,7120,0
344,55788,0,3,1,1,24831,12,0,0,7314,0
351,93045,0,3,1,1,17636,15,0,0,7092,0
352,197328,0,5,1,1,60447,12,0,0,7092,0
353,151301,0,4,1,1,37772,14,0,0,7092,0
356,105423,0,3,1,1,20802,14,0,0,7078,0
359,41279,0,3,1,1,14462,20,1650,6,7064,0
362,224081,0,4,1,1,40108,15,150,2,7059,0
384,76150,0,4,1,1,36907,17,0,0,6998,0
387,86853,0,4,1,1,42293,21,500,1,6980,0
390,67086,0,3,1,1,18157,16,0,0,6974,0
394,198859,0,3,1,1,17855,14,500,1,8296,0
417,68963,0,4,1,1,37723,15,0,0,8296,0
428,190295,0,4,1,1,3501,15,0,0,8296,0
435,78028,0,4,1,1,36269,24,0,0,8289,0
439,153597,0,5,1,1,56567,18,0,0,8289,0
442,96031,0,4,1,1,46588,21,0,0,8289,0
458,182291,0,3,1,1,24155,22,0,0,8289,0
465,52980,0,3,1,1,17078,14,0,0,8237,0
479,52005,0,3,1,1,11870,15,100,1,8228,0
483,153108,0,4,1,1,25802,14,500,1,8137,0
495,86345,0,3,1,1,13415,16,350,2,8009,0
500,122904,0,4,1,1,37380,21,1300,4,7956,0
507,86112,0,4,1,1,35528,22,0,0,8105,0
512,160703,0,4,1,1,32560,12,0,0,6666,0
520,76933,0,4,1,1,28075,17,0,0,6646,0
524,134060,0,4,1,1,46606,13,0,0,6637,0
528,58951,0,4,1,1,47994,15,500,1,6625,0
556,122700,0,3,1,1,18604,13,0,0,6556,0
