8,20856,0,1,1,1,5250,4,250,1,6938,1
18,13958,0,1,1,1,4291,5,0,0,6905,1
20,23354,0,3,1,1,10447,5,0,0,6896,1
30,19221,0,1,1,1,4655,8,500,1,7896,1
37,23193,0,1,1,1,650,4,550,3,7861,1
40,2176,0,1,1,1,0,0,0,0,7847,1
48,36924,0,1,1,1,5900,6,300,2,6879,1
54,121395,0,1,1,1,4970,8,650,2,6889,1
58,36298,0,1,1,1,3100,5,600,3,6865,1
83,4340,0,1,1,1,32685,5,0,0,7733,1
89,40284,0,1,1,1,7719,5,0,0,6827,1
92,48433,0,1,1,1,3500,4,500,1,6807,1
93,20508,0,1,1,1,22250,8,1250,5,6794,1
96,143566,0,1,1,1,5000,5,1500,3,6785,1
104,8053,0,1,1,1,0,0,0,0,6750,1
106,28667,0,1,1,1,3861,7,2050,5,6749,1
110,43498,0,1,1,1,0,0,0,0,6759,1
116,56906,0,1,1,1,2015,13,0,0,7707,1
122,16583,0,1,1,1,2625,7,0,0,7682,1
131,48333,0,2,1,1,10123,14,0,0,6737,1
133,17469,0,1,1,1,0,0,0,0,6730,1
134,19823,0,1,1,1,1095,3,335,1,6730,1
135,145074,0,1,1,1,8000,4,0,0,6746,1
136,101101,0,1,1,1,10850,11,1850,6,6725,1
141,160447,0,1,1,1,8578,25,0,0,6716,1
148,100640,0,1,1,1,7600,8,1600,5,6708,1
179,106961,0,1,1,1,7357,19,200,2,7572,1
181,60230,0,1,1,1,500,1,0,0,7544,1
182,6663,0,1,1,1,1125,7,750,4,7575,1
187,8933,0,2,1,1,8860,14,0,0,7533,1
198,24523,0,1,1,1,100,1,0,0,7493,1
211,23184,1250,1,1,1,3694,12,1150,3,7467,1
226,75039,0,1,1,1,2750,10,250,1,7435,1
237,24051,0,2,1,1,8764,13,0,0,7395,1
238,11449,0,2,1,1,9057,13,0,0,7397,1
245,2075,0,2,1,1,5002,14,0,0,7374,1
251,15221,0,1,1,1,4425,9,0,0,7361,1
258,96098,0,1,1,1,12500,4,0,0,7339,1
268,35065,0,1,1,1,5400,5,1400,3,7311,1
287,156230,0,1,1,1,5300,8,1300,5,7260,1
304,28218,0,1,1,1,750,4,750,4,7232,1
323,52060,0,1,1,1,6500,3,0,0,7162,1
338,42363,0,1,1,1,0,0,0,0,7120,1
354,87938,0,1,1,1,11268,2,0,0,7085,1
358,13680,0,1,1,1,0,0,0,0,7073,1
370,80214,0,1,1,1,500,1,500,1,7029,1
371,53985,0,1,1,1,1000,1,0,0,7029,1
375,138020,0,1,1,1,6568,15,0,0,7024,1
379,15113,0,2,1,1,10574,19,0,0,7017,1
413,267640,0,1,1,1,6000,3,0,0,8296,1
423,68464,0,1,1,1,240,3,0,0,8296,1
436,251286,0,1,1,1,0,0,0,0,8289,1
437,17575,0,1,1,1,0,0,0,0,8289,1
438,50431,0,1,1,1,1000,1,0,0,8289,1
440,74579,0,1,1,1,4600,11,600,8,8289,1
468,26080,0,2,1,1,9872,13,0,0,8228,1
475,82528,0,1,1,1,2100,5,600,4,8228,1
488,10954,500,1,1,1,2500,1,0,0,8095,1
493,84035,0,1,1,1,4240,6,1600,4,8114,1
496,2701,0,1,1,1,5000,10,0,0,8002,1
502,2318,0,2,1,1,8747,14,0,0,7945,1
503,11070,0,1,1,1,0,0,0,0,7939,1
513,910,0,1,1,1,5172,13,0,0,6662,1
530,109248,0,1,1,1,6828,11,0,0,6618,1
542,17445,0,1,1,1,4500,3,500,1,6576,1
547,59552,0,1,1,1,7551,22,0,0,6473,1
550,28931,0,1,1,1,6500,4,500,1,6354,1
551,202636,0,1,1,1,19000,5,0,0,6119,1
554,8561,0,1,1,1,2050,8,1300,2,6675,1
557,81419,0,2,1,1,7769,12,350,1,6599,1
562,19702,0,1,1,1,3000,1,0,0,6554,1
564,213849,0,1,1,1,500,1,0,0,6549,1
569,176849,0,1,1,1,7700,11,950,4,6539,1
577,11613,0,1,1,1,2000,1,0,0,6519,1
585,11143,0,1,1,1,2800,6,800,5,6529,1
613,117240,0,1,1,1,1200,3,700,2,6471,1
620,41487,500,1,1,1,10885,7,0,0,6451,1
621,39601,0,1,1,1,3733,9,0,0,6450,1
646,32010,0,1,1,1,12315,6,650,2,6421,1
649,15219,0,1,1,1,0,0,0,0,6427,1
658,347096,0,1,1,1,12000,6,0,0,6408,1
660,160572,0,1,1,1,8163,18,500,1,6403,1
668,11821,0,1,1,1,10697,10,0,0,6387,1
683,53327,0,1,1,1,8650,6,650,2,6350,1
713,32774,0,1,1,1,0,0,0,0,6304,1
720,23553,810,1,1,1,1587,4,487,2,6295,1
723,13114,0,2,1,1,14029,13,0,0,6289,1
732,14523,0,1,1,1,4197,4,0,0,6276,1
744,15750,0,1,1,1,1065,3,0,0,6254,1
754,66572,0,2,1,1,8048,14,450,2,6240,1
761,96477,0,1,1,1,2987,13,0,0,6221,1
769,43179,0,3,1,1,11915,6,0,0,6214,1
770,119214,0,2,1,1,10028,16,0,0,6205,1
786,37773,0,2,1,1,8436,15,0,0,6179,1
789,15088,0,1,1,1,5625,15,0,0,6177,1
792,15064,0,1,1,1,2910,9,0,0,6171,1
800,34651,0,1,1,1,4000,6,500,1,6157,1
805,70391,0,1,1,1,6000,4,0,0,6150,1
809,7421,0,1,1,1,0,0,0,0,6142,1
825,24011,0,2,1,1,20442,9,0,0,6123,1
832,218207,0,1,1,1,8500,4,0,0,6114,1
873,21138,0,1,1,1,4500,2,0,0,6031,1
877,16430,0,2,1,1,8528,12,0,0,6036,1
880,323273,0,1,1,1,9000,5,500,1,6028,1
883,31669,0,2,1,1,8384,15,0,0,6018,1
886,65508,0,1,1,1,14000,7,2500,5,6015,1
897,5546,0,1,1,1,2631,6,0,0,5995,1
900,94167,0,1,1,1,6500,4,500,1,5990,1
926,40189,0,1,1,1,0,0,0,0,5952,1
927,21747,0,1,1,1,0,0,0,0,5638,1
936,10084,0,1,1,1,500,1,500,1,5946,1
937,22988,0,2,1,1,9347,14,1200,4,5944,1
952,3663,0,1,1,1,894,10,0,0,5916,1
976,120945,0,1,1,1,4300,4,300,2,5871,1
979,89480,0,1,1,1,2946,4,1946,3,5902,1
997,31593,0,1,1,1,3128,12,0,0,5846,1
1002,21101,0,1,1,1,7171,32,0,0,5839,1
1005,5274,0,1,1,1,2074,11,0,0,5834,1
1018,8327,0,1,1,1,2900,4,150,1,5814,1
1021,11449,0,1,1,1,24415,11,0,0,5864,1
1024,80174,0,1,1,1,500,1,0,0,5804,1
1026,9489,0,1,1,1,5359,14,0,0,5807,1
1027,57587,0,1,1,1,2620,6,0,0,5799,1
1036,153554,0,1,1,1,11786,6,1750,4,5784,1
1038,16664,0,1,1,1,0,0,0,0,5778,1
1050,57434,0,2,1,1,11140,16,0,0,5770,1
1055,5195,0,1,1,1,33050,3,50,1,5755,1
1074,24394,0,1,1,1,3250,3,250,1,5713,1
1077,468,0,1,1,1,26650,14,550,3,5708,1
1089,2558,0,1,1,1,6264,10,0,0,5581,1
1090,196093,0,1,1,1,14000,3,0,0,5595,1
1092,269558,0,1,1,1,10000,1,0,0,5472,1
1095,36936,0,1,1,1,2875,16,0,0,5492,1
1106,1650,0,1,1,1,1250,3,250,1,5554,1
1107,100992,0,1,1,1,8144,16,409,2,5422,1
1108,68610,0,2,1,1,6115,12,0,0,5349,1
1143,3507,1745,1,1,1,14500,7,0,0,5643,1
1148,24418,0,2,1,1,12533,13,0,0,5626,1
1156,16872,0,1,1,1,28964,7,0,0,5479,1
1157,62895,0,1,1,1,8500,4,0,0,5520,1
1158,7383,0,1,1,1,7225,11,2750,7,5238,1
1159,2261,0,1,1,1,15062,2,0,0,5556,1
1182,56451,0,2,1,1,9302,11,0,0,5597,1
1194,44331,0,1,1,1,2850,3,350,1,5555,1
1208,14739,0,1,1,1,1800,4,800,3,5332,1
1213,5583,0,1,1,1,3147,14,0,0,5365,1
1217,25125,0,1,1,1,1875,8,0,0,5147,1
1220,4916,0,1,1,1,900,3,800,2,5107,1
1235,71503,0,1,1,1,7819,17,0,0,5080,1
1245,10179,0,2,1,1,5321,15,0,0,4989,1
1268,17699,0,1,1,1,0,0,0,0,5505,1
1274,31007,0,1,1,1,5700,6,1200,4,5465,1
1278,7210,0,1,1,1,2402,13,0,0,5449,1
1280,22831,0,1,1,1,4500,15,0,0,5442,1
1284,51261,0,1,1,1,2000,4,2000,4,4904,1
1290,138254,0,1,1,1,24100,9,0,0,5420,1
1291,18046,0,1,1,1,162,4,0,0,5416,1
1302,148053,0,1,1,1,10250,2,250,1,5301,1
1304,249,0,1,1,1,1000,1,0,0,5204,1
1307,1511,0,1,1,1,2250,11,0,0,5051,1
1318,8836,0,1,1,1,4788,6,808,3,4544,1
1329,74777,0,2,1,1,20630,8,0,0,5384,1
1332,83508,1514,1,1,1,11268,13,2176,2,5069,1
1335,4146,0,1,1,1,3750,9,0,0,5210,1
1339,24292,0,2,1,1,6558,10,0,0,5276,1
1341,9554,0,1,1,1,2710,3,0,0,5064,1
1342,30130,0,2,1,1,9192,15,0,0,4993,1
1361,46272,0,1,1,1,5720,10,800,3,5092,1
1367,82270,0,2,1,1,24612,6,0,0,5270,1
1370,55864,0,1,1,1,3691,6,500,1,5251,1
1387,16994,0,1,1,1,1550,3,1050,2,5379,1
1400,43603,0,1,1,1,17100,4,100,1,5335,1
1402,156041,0,2,1,1,5644,13,0,0,5324,1
1431,34584,0,1,1,1,6962,21,1500,7,5202,1
1437,26561,0,1,1,1,100,1,0,0,4926,1
1449,32749,0,1,1,1,450,3,450,3,5050,1
1454,57927,0,1,1,1,1500,3,1500,3,5149,1
1457,72178,0,1,1,1,2100,10,0,0,5139,1
1465,24660,0,2,1,1,7206,14,0,0,5136,1
1481,53210,0,1,1,1,11422,10,0,0,4993,1
1483,16984,0,2,1,1,10334,15,0,0,4884,1
